role;name;team;partite_valide;media_voto;fanta_media;goal_fatti;goal_subiti;rigori_parati;rigori_totali;rigori_segnati;rigori_sbagliati;assist;ammonizioni;espulsioni;autogoal;stagione;migliore;anno_finale
A;Cerri;SPAL;15;5.73;6.07;2;0;0;0;0;0;0;2;0.0;0.0;2019-2020;0;2020
A;Puscas;Inter;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2019-2020;0;2020
A;Sottil;Fiorentina;12;5.83;5.75;0;0;0;0;0;0;0;3;0.0;0.0;2019-2020;0;2020
A;Pavoletti;Cagliari;1;5.5;5.5;0;0;0;0;0;0;0;0;0.0;0.0;2019-2020;0;2020
A;Destro;Genoa;9;5.67;5.61;0;0;0;0;0;0;0;2;0.0;0.0;2019-2020;0;2020
A;Karamoh;Parma;11;5.64;6.0;1;0;0;0;0;0;1;0;0.0;0.0;2019-2020;0;2020
A;Piccoli;Atalanta;1;5.5;5.5;0;0;0;0;0;0;0;0;0.0;0.0;2019-2020;0;2020
A;Cambiaghi;Atalanta;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2019-2020;0;2020
A;Colombo;Milan;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2019-2020;0;2020
P;Pegolo;Sassuolo;2;5.5;4.0;0;1;0;0;0;0;0;0;0.0;0.0;2017-2018;0;2018
P;Lamanna;Genoa;1;6.5;5.5;0;1;0;0;0;0;0;0;0.0;0.0;2017-2018;0;2018
P;Pinsoglio;Juventus;1;6.5;5.5;0;1;0;0;0;0;0;0;0.0;0.0;2021-2022;0;2022
P;Pinsoglio;Juventus;1;6.0;5.0;0;1;0;0;0;0;0;0;0.0;0.0;2017-2018;0;2018
P;Milinkovic-Savic V.;Torino;1;6.0;5.0;0;1;0;0;0;0;0;0;0.0;0.0;2017-2018;0;2018
P;Rossi F.;Atalanta;1;6.0;5.0;0;1;0;0;0;0;0;0;0.0;0.0;2019-2020;0;2020
P;Padelli;Inter;1;6.0;5.0;0;1;0;0;0;0;0;0;0.0;0.0;2020-2021;0;2021
P;Pinsoglio;Juventus;1;6.0;5.0;0;1;0;0;0;0;0;0;0.0;0.0;2020-2021;0;2021
P;Rossi F.;Atalanta;1;6.0;5.0;0;1;0;0;0;0;0;0;0.0;0.0;2021-2022;0;2022
P;Aresti;Cagliari;1;6.0;5.0;0;1;0;0;0;0;0;0;0.0;0.0;2023-2024;0;2024
P;Rossi F.;Atalanta;1;5.5;4.5;0;1;0;0;0;0;0;0;0.0;0.0;2017-2018;0;2018
P;Nava;Milan;1;5.5;4.5;0;1;0;0;0;0;0;0;0.0;0.0;2023-2024;0;2024
P;Leali;Genoa;2;6.5;5.25;0;2;0;0;0;0;0;1;0.0;0.0;2023-2024;0;2024
P;Perilli;Verona;1;7.5;5.5;0;2;0;0;0;0;0;0;0.0;0.0;2023-2024;0;2024
P;Frattali;Parma;1;6.5;4.5;0;2;0;0;0;0;0;0;0.0;0.0;2018-2019;0;2019
P;Martinelli T.;Fiorentina;1;6.5;4.5;0;2;0;0;0;0;0;0;0.0;0.0;2023-2024;0;2024
P;Fiorillo;Salernitana;1;6.0;4.0;0;2;0;0;0;0;0;0;0.0;0.0;2022-2023;0;2023
P;Pinsoglio;Juventus;1;5.5;3.5;0;2;0;0;0;0;0;0;0.0;0.0;2018-2019;0;2019
P;Scuffet;Udinese;1;5.0;3.0;0;2;0;0;0;0;0;0;0.0;0.0;2020-2021;0;2021
P;Perisan;Empoli;1;5.0;3.0;0;2;0;0;0;0;0;0;0.0;0.0;2023-2024;0;2024
P;Ravaglia F.;Bologna;6;6.33;6.33;0;3;1;0;0;0;0;0;0.0;0.0;2023-2024;0;2024
P;Cerofolini;Fiorentina;5;6.1;5.5;0;3;0;0;0;0;0;0;0.0;0.0;2022-2023;0;2023
P;Audero;Inter;4;6.0;5.25;0;3;0;0;0;0;0;0;0.0;0.0;2023-2024;0;2024
P;Svilar;Roma;3;6.0;4.83;0;3;0;0;0;0;0;1;0.0;0.0;2022-2023;0;2023
P;Pegolo;Sassuolo;2;6.25;4.75;0;3;0;0;0;0;0;0;0.0;0.0;2022-2023;0;2023
P;Mirante;Milan;2;6.25;4.75;0;3;0;0;0;0;0;0;0.0;0.0;2023-2024;0;2024
P;Berardi A.;Verona;1;6.5;3.5;0;3;0;0;0;0;0;0;0.0;0.0;2021-2022;0;2022
P;Pegolo;Sassuolo;1;6.0;3.0;0;3;0;0;0;0;0;0;0.0;0.0;2021-2022;0;2022
P;Cragno;Monza;1;5.0;2.0;0;3;0;0;0;0;0;0;0.0;0.0;2022-2023;0;2023
P;Gollini;Atalanta;7;6.07;5.5;0;4;0;0;0;0;0;0;0.0;0.0;2017-2018;0;2018
P;Pegolo;Sassuolo;5;6.7;5.9;0;4;0;0;0;0;0;0;0.0;0.0;2019-2020;0;2020
P;Terracciano;Fiorentina;4;6.25;6.0;0;4;1;0;0;0;0;0;0.0;0.0;2020-2021;0;2021
P;Pegolo;Sassuolo;3;6.0;4.5;0;4;0;0;0;0;0;1;0.0;0.0;2018-2019;0;2019
P;Padelli;Inter;3;5.33;4.0;0;4;0;0;0;0;0;0;0.0;0.0;2019-2020;0;2020
P;Turati;Sassuolo;2;6.25;4.25;0;4;0;0;0;0;0;0;0.0;0.0;2019-2020;0;2020
P;Milinkovic-Savic V.;SPAL;2;5.75;3.25;0;4;0;0;0;0;0;0;1.0;0.0;2018-2019;0;2019
P;Terracciano;Fiorentina;7;6.36;5.64;0;5;0;0;0;0;0;0;0.0;0.0;2019-2020;0;2020
P;Sportiello;Atalanta;6;6.17;5.33;0;5;0;0;0;0;0;0;0.0;0.0;2019-2020;0;2020
P;Mirante;Roma;5;6.5;5.5;0;5;0;0;0;0;0;0;0.0;0.0;2019-2020;0;2020
P;Sportiello;Atalanta;5;6.3;5.3;0;5;0;0;0;0;0;0;0.0;0.0;2021-2022;0;2022
P;Radunovic;Cagliari;3;6.33;5.67;0;5;1;0;0;0;0;0;0.0;0.0;2021-2022;0;2022
P;Falcone;Sampdoria;2;6.0;3.25;0;5;0;0;0;0;0;1;0.0;0.0;2019-2020;0;2020
D;Gosens;Atalanta;32;6.27;7.28;11;0;0;0;0;0;6;7;1.0;1.0;2020-2021;0;2021
D;Hernandez T.;Milan;33;6.21;6.86;7;0;0;0;0;0;5;9;0.0;0.0;2020-2021;0;2021
D;Zappacosta;Genoa;25;6.22;6.72;4;0;0;0;0;0;2;3;0.0;0.0;2020-2021;1;2021
D;Dimarco;Verona;35;6.14;6.57;5;0;0;0;0;0;3;6;0.0;0.0;2020-2021;0;2021
D;Cuadrado;Juventus;29;6.31;6.64;2;0;0;1;1;0;9;9;1.0;0.0;2020-2021;0;2021
D;Bremer;Torino;33;6.08;6.5;5;0;0;0;0;0;0;2;0.0;0.0;2020-2021;0;2021
D;Danilo;Juventus;34;6.29;6.41;1;0;0;0;0;0;4;6;0.0;0.0;2020-2021;0;2021
D;Faraoni;Verona;34;6.07;6.46;4;0;0;0;0;0;5;8;0.0;0.0;2020-2021;0;2021
D;Karsdorp;Roma;34;6.06;6.29;1;0;0;0;0;0;6;2;0.0;0.0;2020-2021;0;2021
D;Mancini;Roma;33;6.14;6.41;4;0;0;0;0;0;2;10;0.0;0.0;2020-2021;0;2021
D;Darmian;Inter;23;6.2;6.63;3;0;0;0;0;0;3;5;0.0;0.0;2020-2021;0;2021
D;De Vrij;Inter;32;6.22;6.28;1;0;0;0;0;0;0;2;0.0;0.0;2020-2021;0;2021
D;Calabria;Milan;32;6.23;6.28;2;0;0;0;0;0;1;7;0.0;1.0;2020-2021;0;2021
D;Spinazzola;Roma;25;6.2;6.52;2;0;0;0;0;0;4;0;0.0;1.0;2020-2021;0;2021
D;Kjaer;Milan;28;6.27;6.25;0;0;0;0;0;0;1;3;0.0;0.0;2020-2021;0;2021
D;Tomori;Milan;17;6.26;6.44;1;0;0;0;0;0;0;0;0.0;0.0;2020-2021;0;2021
D;Izzo;Torino;25;5.96;6.14;2;0;0;0;0;0;0;3;0.0;0.0;2020-2021;0;2021
D;Alex Sandro;Juventus;24;6.06;6.23;2;0;0;0;0;0;1;2;0.0;1.0;2020-2021;0;2021
D;Bastoni;Inter;33;6.11;6.08;0;0;0;0;0;0;2;6;0.0;0.0;2020-2021;0;2021
D;Di Lorenzo;Napoli;36;5.97;6.15;3;0;0;0;0;0;3;11;0.0;0.0;2020-2021;0;2021
D;Biraghi;Fiorentina;35;5.91;6.03;1;0;0;0;0;0;5;8;0.0;0.0;2020-2021;0;2021
D;Djimsiti;Atalanta;33;6.09;6.03;0;0;0;0;0;0;2;8;0.0;0.0;2020-2021;0;2021
D;Ferrari G.;Sassuolo;34;6.07;6.03;0;0;0;0;0;0;2;7;0.0;0.0;2020-2021;0;2021
D;Hateboer;Atalanta;22;6.16;6.41;2;0;0;0;0;0;1;3;0.0;0.0;2020-2021;0;2021
D;Augello;Sampdoria;37;5.92;6.03;1;0;0;0;0;0;3;2;1.0;0.0;2020-2021;0;2021
D;Bonucci;Juventus;25;5.98;6.16;2;0;0;0;0;0;0;3;0.0;0.0;2020-2021;0;2021
D;Acerbi;Lazio;32;6.05;5.94;0;0;0;0;0;0;1;7;1.0;0.0;2020-2021;0;2021
D;Pezzella Giu.;Parma;24;6.04;6.19;1;0;0;0;0;0;4;7;0.0;0.0;2020-2021;0;2021
D;Milenkovic;Fiorentina;34;5.84;5.97;3;0;0;0;0;0;0;7;1.0;0.0;2020-2021;0;2021
D;Palomino;Atalanta;31;5.97;6.05;1;0;0;0;0;0;1;3;0.0;0.0;2020-2021;0;2021
D;Lykogiannis;Cagliari;30;5.8;6.1;4;0;0;0;0;0;2;6;2.0;0.0;2020-2021;0;2021
D;Rrahmani;Napoli;14;6.14;6.29;1;0;0;0;0;0;0;2;0.0;0.0;2020-2021;0;2021
D;Bastoni S.;Spezia;21;6.0;6.26;1;0;0;0;0;0;6;7;0.0;0.0;2020-2021;0;2021
D;Florenzi;Roma;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2020-2021;0;2021
D;Toloi;Atalanta;31;5.94;5.97;2;0;0;0;0;0;0;10;0.0;0.0;2020-2021;0;2021
D;Singo;Torino;27;5.91;6.02;1;0;0;0;0;0;2;2;1.0;0.0;2020-2021;0;2021
D;Hysaj;Napoli;21;5.93;5.93;0;0;0;0;0;0;1;2;0.0;0.0;2020-2021;0;2021
D;Manolas;Napoli;29;6.0;5.91;0;0;0;0;0;0;0;5;0.0;0.0;2020-2021;0;2021
D;Bereszynski;Sampdoria;31;5.84;5.9;1;0;0;0;0;0;0;2;0.0;0.0;2020-2021;0;2021
D;Bonifazi;Udinese;28;5.88;5.8;0;0;0;0;0;0;0;4;0.0;0.0;2020-2021;0;2021
D;Gunter;Verona;25;5.98;5.98;0;0;0;0;0;0;2;4;0.0;0.0;2020-2021;0;2021
D;Zappa;Cagliari;31;5.85;5.94;0;0;0;0;0;0;4;3;0.0;0.0;2020-2021;0;2021
D;Soumaoro;Bologna;20;5.82;5.88;1;0;0;0;0;0;0;4;0.0;0.0;2020-2021;0;2021
D;Erlic;Spezia;22;5.82;6.14;3;0;0;0;0;0;1;6;0.0;0.0;2020-2021;0;2021
D;Vojvoda;Torino;19;5.71;6.03;2;0;0;0;0;0;2;4;0.0;0.0;2020-2021;0;2021
D;Maehle;Atalanta;18;5.92;6.03;0;0;0;0;0;0;2;0;0.0;0.0;2020-2021;0;2021
D;Rugani;Cagliari;12;5.79;6.04;1;0;0;0;0;0;1;2;0.0;0.0;2020-2021;0;2021
D;Romagnoli;Milan;22;5.98;6.0;1;0;0;0;0;0;1;7;0.0;0.0;2020-2021;0;2021
D;De Silvestri;Bologna;28;5.71;5.86;2;0;0;0;0;0;0;4;0.0;0.0;2020-2021;0;2021
D;Pereira P.;Crotone;34;5.72;5.75;0;0;0;0;0;0;4;6;0.0;0.0;2020-2021;0;2021
D;Lirola;Fiorentina;11;5.91;5.86;0;0;0;0;0;0;1;3;0.0;0.0;2020-2021;0;2021
D;Toljan;Sassuolo;24;5.79;5.83;0;0;0;0;0;0;2;2;0.0;0.0;2020-2021;0;2021
D;Caldirola;Benevento;22;5.75;5.91;2;0;0;0;0;0;0;3;1.0;0.0;2020-2021;0;2021
D;Ismajli;Spezia;16;5.78;5.94;1;0;0;0;0;0;1;1;1.0;0.0;2020-2021;0;2021
D;Mario Rui;Napoli;24;5.92;5.9;0;0;0;0;0;0;1;4;0.0;0.0;2020-2021;0;2021
D;Tonelli;Sampdoria;22;5.95;5.84;1;0;0;0;0;0;0;11;0.0;0.0;2020-2021;0;2021
D;De Sciglio;Juventus;1;6.0;6.0;0;0;0;0;0;0;0;0;0.0;0.0;2020-2021;0;2021
D;Ceccherini;Verona;28;5.91;5.66;0;0;0;0;0;0;0;10;0.0;1.0;2020-2021;0;2021
D;Marchizza;Spezia;22;5.84;5.84;0;0;0;0;0;0;2;4;0.0;0.0;2020-2021;0;2021
D;Rogerio;Sassuolo;26;5.88;5.81;0;0;0;0;0;0;0;4;0.0;0.0;2020-2021;0;2021
D;Magnani;Verona;23;6.09;5.83;0;0;0;0;0;0;0;8;0.0;1.0;2020-2021;0;2021
D;Djidji;Crotone;18;5.58;5.64;1;0;0;0;0;0;0;4;0.0;0.0;2020-2021;0;2021
D;Dawidowicz;Verona;27;5.87;5.72;0;0;0;0;0;0;0;9;0.0;0.0;2020-2021;0;2021
D;Kyriakopoulos;Sassuolo;21;5.79;5.86;1;0;0;0;0;0;0;1;1.0;0.0;2020-2021;0;2021
D;Martinez Quarta;Fiorentina;19;5.87;5.87;1;0;0;0;0;0;0;4;1.0;0.0;2020-2021;0;2021
D;Goldaniga;Genoa;24;5.85;5.73;0;0;0;0;0;0;1;8;0.0;0.0;2020-2021;0;2021
D;Fazio;Roma;5;5.9;6.3;1;0;0;0;0;0;0;2;0.0;0.0;2020-2021;0;2021
D;Biraschi;Genoa;13;5.77;5.69;0;0;0;0;0;0;0;2;0.0;0.0;2020-2021;0;2021
D;Venuti;Fiorentina;24;5.67;5.58;0;0;0;0;0;0;1;3;0.0;1.0;2020-2021;0;2021
D;Smalling;Roma;14;5.93;5.89;0;0;0;0;0;0;1;3;0.0;0.0;2020-2021;0;2021
D;Ibanez;Roma;30;5.82;5.67;0;0;0;0;0;0;1;5;1.0;1.0;2020-2021;0;2021
D;Demiral;Juventus;11;6.09;6.14;0;0;0;0;0;0;1;1;0.0;0.0;2020-2021;0;2021
D;Kumbulla;Roma;19;5.87;5.84;1;0;0;0;0;0;0;7;0.0;0.0;2020-2021;0;2021
D;Carboni A.;Cagliari;14;5.64;5.64;0;0;0;0;0;0;1;2;0.0;0.0;2020-2021;0;2021
D;Dermaku;Parma;2;5.75;5.75;0;0;0;0;0;0;0;0;0.0;0.0;2020-2021;0;2021
D;Patric;Lazio;23;5.72;5.59;0;0;0;0;0;0;1;8;0.0;0.0;2020-2021;0;2021
D;Capradossi;Spezia;1;6.5;6.5;0;0;0;0;0;0;0;0;0.0;0.0;2020-2021;0;2021
D;Bani;Parma;25;5.68;5.48;0;0;0;0;0;0;0;10;0.0;0.0;2020-2021;0;2021
D;Buongiorno;Torino;12;5.67;5.5;0;0;0;0;0;0;0;4;0.0;0.0;2020-2021;0;2021
D;Lovato;Verona;21;5.93;5.81;0;0;0;0;0;0;0;5;0.0;0.0;2020-2021;0;2021
D;Kalulu;Milan;10;5.65;5.9;1;0;0;0;0;0;0;1;0.0;0.0;2020-2021;0;2021
D;Juan Jesus;Roma;4;5.75;5.75;0;0;0;0;0;0;0;0;0.0;0.0;2020-2021;0;2021
D;Antov;Bologna;4;5.38;5.25;0;0;0;0;0;0;0;1;0.0;0.0;2020-2021;0;2021
D;Luperto;Crotone;22;5.41;5.3;0;0;0;0;0;0;0;3;1.0;0.0;2020-2021;0;2021
D;Pajac;Cagliari;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2020-2021;0;2021
D;Rodriguez R.;Torino;16;5.41;5.38;0;0;0;0;0;0;0;1;0.0;0.0;2020-2021;0;2021
D;Pellegrini Lu.;Genoa;11;5.59;5.41;0;0;0;0;0;0;1;2;0.0;1.0;2020-2021;0;2021
D;Walukiewicz;Cagliari;19;5.5;5.53;0;0;0;0;0;0;1;1;0.0;0.0;2020-2021;0;2021
D;Gabbia;Milan;6;6.0;5.83;0;0;0;0;0;0;0;2;0.0;0.0;2020-2021;0;2021
D;Bellanova;Atalanta;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2020-2021;0;2021
D;Pirola;Inter;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2020-2021;0;2021
D;Calafiori;Roma;2;6.0;5.5;0;0;0;0;0;0;0;2;0.0;0.0;2020-2021;0;2021
D;Amione;Verona;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2020-2021;0;2021
D;Ruggeri;Atalanta;3;5.5;5.5;0;0;0;0;0;0;0;0;0.0;0.0;2020-2021;0;2021
D;Dragusin;Juventus;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2020-2021;0;2021
D;Di Pardo;Juventus;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2020-2021;0;2021
D;Amey;Bologna;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2020-2021;0;2021
C;Mkhitaryan;Roma;34;6.32;7.74;13;0;0;1;1;0;10;2;0.0;0.0;2020-2021;1;2021
C;Malinovskyi;Atalanta;32;6.39;7.44;8;0;0;1;1;0;11;3;0.0;0.0;2020-2021;1;2021
C;Gomez;Atalanta;10;6.55;7.95;4;0;0;0;0;0;2;0;0.0;0.0;2020-2021;0;2021
C;Zielinski;Napoli;36;6.39;7.28;8;0;0;0;0;0;9;2;0.0;0.0;2020-2021;1;2021
C;Chiesa;Juventus;30;6.45;7.43;9;0;0;0;0;0;5;3;1.0;0.0;2020-2021;1;2021
C;Politano;Napoli;36;6.22;7.01;9;0;0;0;0;0;3;3;0.0;0.0;2020-2021;1;2021
C;Luis Alberto;Lazio;34;6.31;7.03;9;0;0;0;0;0;0;5;0.0;0.0;2020-2021;0;2021
C;Candreva;Sampdoria;33;6.23;6.88;5;0;0;2;2;0;7;1;0.0;0.0;2020-2021;1;2021
C;Zaccagni;Verona;35;6.3;6.79;5;0;0;1;1;0;5;6;0.0;0.0;2020-2021;0;2021
C;Viola;Benevento;17;6.24;7.15;5;0;0;4;4;0;1;1;0.0;0.0;2020-2021;0;2021
C;Pellegrini Lo.;Roma;33;6.3;6.94;7;0;0;1;1;0;5;10;0.0;0.0;2020-2021;0;2021
C;Calhanoglu;Milan;33;6.27;6.85;4;0;0;1;1;0;9;4;0.0;0.0;2020-2021;0;2021
C;Pereyra;Udinese;34;6.29;6.76;5;0;0;1;1;0;5;8;0.0;0.0;2020-2021;0;2021
C;Barak;Verona;34;6.09;6.69;7;0;0;0;0;0;3;5;1.0;0.0;2020-2021;0;2021
C;Mckennie;Juventus;33;6.17;6.61;5;0;0;0;0;0;2;5;0.0;0.0;2020-2021;0;2021
C;Freuler;Atalanta;33;6.3;6.52;2;0;0;0;0;0;3;5;0.0;0.0;2020-2021;0;2021
C;Barella;Inter;36;6.29;6.61;3;0;0;0;0;0;5;5;0.0;0.0;2020-2021;0;2021
C;Pasalic;Atalanta;20;6.08;7.0;6;0;0;0;0;0;1;2;0.0;0.0;2020-2021;0;2021
C;Lazovic;Verona;31;6.15;6.58;3;0;0;0;0;0;6;3;0.0;0.0;2020-2021;0;2021
C;Locatelli;Sassuolo;34;6.28;6.53;4;0;0;2;2;0;1;9;0.0;0.0;2020-2021;0;2021
C;Jankto;Sampdoria;33;5.91;6.47;6;0;0;0;0;0;3;6;0.0;0.0;2020-2021;0;2021
C;Traore' Hj.;Sassuolo;32;6.14;6.58;5;0;0;0;0;0;2;6;0.0;0.0;2020-2021;0;2021
C;Miranchuk;Atalanta;16;6.22;7.03;4;0;0;0;0;0;1;0;0.0;0.0;2020-2021;0;2021
C;Pessina;Atalanta;26;6.23;6.46;2;0;0;0;0;0;1;2;0.0;0.0;2020-2021;0;2021
C;Castrovilli;Fiorentina;32;5.98;6.39;5;0;0;0;0;0;3;8;1.0;0.0;2020-2021;0;2021
C;Maggiore;Spezia;32;6.09;6.36;3;0;0;0;0;0;1;3;0.0;0.0;2020-2021;0;2021
C;Lazzari;Lazio;32;6.12;6.34;2;0;0;0;0;0;5;2;1.0;1.0;2020-2021;0;2021
C;Demme;Napoli;21;6.21;6.45;2;0;0;0;0;0;2;6;0.0;0.0;2020-2021;0;2021
C;Pobega;Spezia;20;6.1;6.85;6;0;0;0;0;0;0;6;0.0;0.0;2020-2021;0;2021
C;Nandez;Cagliari;32;6.09;6.23;2;0;0;0;0;0;3;7;1.0;0.0;2020-2021;0;2021
C;Marin;Cagliari;37;5.99;6.28;3;0;0;0;0;0;5;6;0.0;0.0;2020-2021;0;2021
C;De Roon;Atalanta;35;6.07;6.06;1;0;0;0;0;0;1;7;1.0;0.0;2020-2021;0;2021
C;Badelj;Genoa;29;6.14;6.22;1;0;0;0;0;0;3;7;0.0;0.0;2020-2021;0;2021
C;Bonaventura;Fiorentina;32;6.03;6.3;3;0;0;0;0;0;2;5;0.0;0.0;2020-2021;0;2021
C;Gagliardini;Inter;22;6.05;6.5;3;0;0;0;0;0;2;2;0.0;0.0;2020-2021;0;2021
C;Mandragora;Torino;26;5.87;6.15;3;0;0;0;0;0;1;3;1.0;0.0;2020-2021;0;2021
C;Thorsby;Sampdoria;33;6.03;6.18;3;0;0;0;0;0;1;10;0.0;0.0;2020-2021;0;2021
C;Saelemaekers;Milan;32;5.94;6.14;2;0;0;0;0;0;4;5;1.0;0.0;2020-2021;0;2021
C;Strootman;Genoa;18;6.17;6.14;0;0;0;0;0;0;3;7;0.0;0.0;2020-2021;0;2021
C;Rabiot;Juventus;32;5.8;6.09;4;0;0;0;0;0;1;5;1.0;0.0;2020-2021;0;2021
C;Ilic;Verona;28;5.93;6.11;2;0;0;0;0;0;0;2;0.0;0.0;2020-2021;0;2021
C;Vecino;Inter;4;6.38;7.38;1;0;0;0;0;0;1;0;0.0;0.0;2020-2021;0;2021
C;Verdi;Torino;32;5.75;5.91;1;0;0;0;0;0;5;6;0.0;0.0;2020-2021;0;2021
C;Elmas;Napoli;21;5.88;6.17;2;0;0;0;0;0;1;2;0.0;0.0;2020-2021;0;2021
C;Lopez M.;Sassuolo;28;5.86;5.95;2;0;0;0;0;0;0;7;0.0;0.0;2020-2021;0;2021
C;Tameze;Verona;32;5.92;5.92;1;0;0;0;0;0;0;6;0.0;0.0;2020-2021;0;2021
C;Saponara;Spezia;8;6.19;6.81;2;0;0;0;0;0;0;0;1.0;0.0;2020-2021;0;2021
C;Marusic;Lazio;36;5.79;5.94;2;0;0;0;0;0;3;3;0.0;1.0;2020-2021;0;2021
C;Walace;Udinese;28;5.91;5.84;0;0;0;0;0;0;0;4;0.0;0.0;2020-2021;0;2021
C;Schouten;Bologna;34;5.91;5.88;1;0;0;0;0;0;1;8;1.0;0.0;2020-2021;0;2021
C;Krunic;Milan;16;5.88;6.12;1;0;0;0;0;0;2;3;0.0;0.0;2020-2021;0;2021
C;Cristante;Roma;31;5.82;5.77;1;0;0;0;0;0;1;8;0.0;1.0;2020-2021;0;2021
C;Castillejo;Milan;24;5.88;5.92;1;0;0;0;0;0;0;5;0.0;0.0;2020-2021;0;2021
C;Sottil;Cagliari;19;6.03;6.32;2;0;0;0;0;0;1;3;0.0;0.0;2020-2021;0;2021
C;Sensi;Inter;16;6.0;5.91;0;0;0;0;0;0;0;1;1.0;0.0;2020-2021;0;2021
C;Bennacer;Milan;21;5.74;5.69;0;0;0;0;0;0;1;4;0.0;0.0;2020-2021;0;2021
C;Rovella;Genoa;18;5.83;5.83;0;0;0;0;0;0;2;4;0.0;0.0;2020-2021;0;2021
C;Amrabat;Fiorentina;29;5.9;5.78;0;0;0;0;0;0;0;7;0.0;0.0;2020-2021;0;2021
C;Dominguez;Bologna;26;5.9;5.87;1;0;0;0;0;0;0;8;0.0;0.0;2020-2021;0;2021
C;Akpa Akpro;Lazio;25;5.96;5.82;0;0;0;0;0;0;1;9;0.0;0.0;2020-2021;0;2021
C;Duncan;Cagliari;15;5.77;5.8;0;0;0;0;0;0;1;2;0.0;0.0;2020-2021;0;2021
C;Linetty;Torino;24;5.69;5.71;1;0;0;0;0;0;0;5;0.0;0.0;2020-2021;0;2021
C;Melegoni;Genoa;8;6.12;6.06;0;0;0;0;0;0;0;1;0.0;0.0;2020-2021;0;2021
C;Jagiello;Genoa;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2020-2021;0;2021
C;Obiang;Sassuolo;24;5.85;5.77;0;0;0;0;0;0;1;4;1.0;0.0;2020-2021;0;2021
C;Grassi;Parma;20;5.72;5.55;0;0;0;0;0;0;0;3;0.0;1.0;2020-2021;0;2021
C;Deiola;Cagliari;20;5.65;5.58;0;0;0;0;0;0;0;3;0.0;0.0;2020-2021;0;2021
C;Bourabia;Sassuolo;11;5.86;6.09;1;0;0;0;0;0;0;2;0.0;0.0;2020-2021;0;2021
C;Cataldi;Lazio;13;5.73;5.58;0;0;0;0;0;0;0;4;0.0;0.0;2020-2021;0;2021
C;Rog;Cagliari;14;5.96;5.89;0;0;0;0;0;0;0;2;0.0;0.0;2020-2021;0;2021
C;Frattesi;Sassuolo;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2020-2021;0;2021
C;Lobotka;Napoli;5;6.0;5.8;0;0;0;0;0;0;0;2;0.0;0.0;2020-2021;0;2021
C;Henderson L.;Verona;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2020-2021;0;2021
C;Kovalenko;Atalanta;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2020-2021;0;2021
C;Zalewski;Roma;1;6.0;7.0;0;0;0;0;0;0;1;0;0.0;0.0;2020-2021;0;2021
C;Benassi;Verona;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2020-2021;0;2021
C;Coulibaly M.;Udinese;2;6.0;6.0;0;0;0;0;0;0;0;0;0.0;0.0;2020-2021;0;2021
C;Crociata;Crotone;2;5.75;5.75;0;0;0;0;0;0;0;0;0.0;0.0;2020-2021;0;2021
C;Nicolussi Caviglia;Parma;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2020-2021;0;2021
C;Fagioli;Juventus;1;6.0;6.0;0;0;0;0;0;0;0;0;0.0;0.0;2020-2021;0;2021
C;Maldini;Milan;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2020-2021;0;2021
C;Bove;Roma;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2020-2021;0;2021
C;Urbanski;Bologna;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2020-2021;0;2021
A;Muriel;Atalanta;32;6.67;8.92;22;0;0;3;2;1;9;0;0.0;0.0;2020-2021;1;2021
A;Lukaku;Inter;35;6.63;8.89;24;0;0;6;6;0;9;4;0.0;0.0;2020-2021;0;2021
A;Berardi;Sassuolo;30;6.6;8.37;17;0;0;8;7;1;7;4;0.0;0.0;2020-2021;0;2021
A;Vlahovic;Fiorentina;37;6.27;8.01;21;0;0;6;6;0;2;1;0.0;0.0;2020-2021;1;2021
A;Zapata D.;Atalanta;37;6.42;7.88;15;0;0;1;1;0;9;0;0.0;0.0;2020-2021;1;2021
A;Immobile;Lazio;35;6.23;7.7;20;0;0;8;4;4;6;3;1.0;0.0;2020-2021;1;2021
A;Martinez L.;Inter;38;6.46;7.87;17;0;0;2;2;0;5;5;0.0;0.0;2020-2021;0;2021
