role,name,team,win_matches,media,fanta_media,goal_scored,goal_subiti,rigori_parati,rigori_totali,rigori_segnati,rigori_sbagliati,assist,ammonizioni,espulsioni,autogoal,stagione
D,Hristov,Spezia,8,5,69,5,69,0,0,0,0,0,0,0,0,0,0,2022-2023
D,Marlon,Monza,24,5,73,5,46,0,0,0,0,0,0,0,7,1,1,2022-2023
D,Kjaer,Milan,14,5,96,5,82,0,0,0,0,0,0,0,4,0,0,2022-2023
D,Pellegrini Lu.,Lazio,3,6,17,5,83,0,0,0,0,0,0,0,3,0,0,2022-2023
D,Calabresi,Lecce,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023
D,Walukiewicz,Empoli,9,5,89,5,89,0,0,0,0,0,0,0,0,0,0,2022-2023
D,Okoli,Atalanta,14,5,71,5,61,0,0,0,0,0,0,0,3,0,0,2022-2023
D,Benkovic,Udinese,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023
D,Lovato,Salernitana,14,5,57,5,5,0,0,0,0,0,0,0,2,0,0,2022-2023
D,Frabotta,Lecce,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023
D,Ayhan,Sassuolo,8,5,62,5,56,0,0,0,0,0,0,0,1,0,0,2022-2023
D,Erlic,Sassuolo,27,5,7,5,59,0,0,0,0,0,0,0,2,0,1,2022-2023
D,Ceccaroni,Lecce,2,6,6,0,0,0,0,0,0,0,0,0,0,2022-2023
D,Coppola D.,Verona,16,5,81,5,66,0,0,0,0,0,0,0,5,0,0,2022-2023
D,Cacace,Empoli,10,5,65,5,6,0,0,0,0,0,0,0,1,0,0,2022-2023
D,Ravanelli,Cremonese,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023
D,Quagliata,Cremonese,16,5,75,5,75,0,0,0,0,0,0,1,0,1,0,2022-2023
D,Abankwah,Udinese,1,6,5,6,5,0,0,0,0,0,0,0,0,0,0,2022-2023
D,Guessand A.,Udinese,1,6,5,6,5,0,0,0,0,0,0,0,0,0,0,2022-2023
D,Cabal,Verona,9,5,89,5,72,0,0,0,0,0,0,0,3,0,0,2022-2023
D,Oikonomou,Sampdoria,6,5,83,5,58,0,0,0,0,0,0,0,3,0,0,2022-2023
D,Gagliolo,Salernitana,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023
D,Radovanovic,Salernitana,10,5,4,5,25,0,0,0,0,0,0,0,1,1,0,2022-2023
D,Dermaku,Lecce,1,5,5,5,5,0,0,0,0,0,0,0,0,0,0,2022-2023
D,Tonelli,Empoli,1,5,5,5,5,0,0,0,0,0,0,0,0,0,0,2022-2023
D,Murillo,Sampdoria,16,5,53,5,22,0,0,0,0,0,0,0,4,1,1,2022-2023
D,Pezzella Giu.,Lecce,14,5,71,5,71,0,0,0,0,0,0,1,2,0,0,2022-2023
D,Fazio,Salernitana,12,5,67,5,79,1,0,0,0,0,0,0,1,1,0,2022-2023
D,Karsdorp,Roma,12,5,71,5,71,0,0,0,0,0,0,0,0,0,0,2022-2023
D,Marchizza,Sassuolo,5,6,1,6,0,0,0,0,0,0,0,1,0,0,2022-2023
D,Romagna,Sassuolo,1,5,5,5,5,0,0,0,0,0,0,0,0,0,0,2022-2023
D,Donati,Monza,8,5,81,5,94,1,0,0,0,0,0,0,2,1,0,2022-2023
D,Retsos,Verona,2,5,5,5,5,0,0,0,0,0,0,0,0,0,0,2022-2023
D,Dijks,Bologna,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023
D,Gabbia,Milan,9,5,5,5,39,0,0,0,0,0,0,0,2,0,0,2022-2023
D,Tuia,Lecce,7,6,07,6,0,0,0,0,0,0,0,1,0,0,2022-2023
D,Ferrer,Spezia,4,5,5,5,5,0,0,0,0,0,0,0,0,0,0,2022-2023
D,Dest,Milan,7,5,64,5,64,0,0,0,0,0,0,0,0,0,0,2022-2023
D,Ruggeri,Atalanta,10,5,85,5,8,0,0,0,0,0,0,1,3,0,0,2022-2023
D,Antov,Monza,6,5,42,5,25,0,0,0,0,0,0,0,2,0,0,2022-2023
D,Pongracic,Lecce,9,6,5,89,0,0,0,0,0,0,0,2,0,0,2022-2023
D,Soppy,Atalanta,12,5,75,5,88,0,0,0,0,0,0,3,3,0,0,2022-2023
D,Tressoldi,Sassuolo,21,5,64,5,21,0,0,0,0,0,0,0,9,3,1,2022-2023
D,Ostigard,Napoli,6,6,5,92,0,0,0,0,0,0,0,1,0,0,2022-2023
D,Gila,Lazio,2,5,5,5,5,0,0,0,0,0,0,0,0,0,0,2022-2023
D,Bayeye,Torino,1,5,5,5,5,0,0,0,0,0,0,0,0,0,0,2022-2023
D,Barbieri,Juventus,2,6,6,0,0,0,0,0,0,0,0,0,0,2022-2023
D,Bronn,Salernitana,21,5,57,5,43,0,0,0,0,0,0,0,4,1,0,2022-2023
D,Hendry,Cremonese,3,5,83,5,67,0,0,0,0,0,0,0,1,0,0,2022-2023
D,Conti,Sampdoria,1,6,6,0,0,0,0,0,0,0,0,0,0,2022-2023
D,Mbaye,Bologna,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023
D,Romagnoli S.,Lecce,4,5,62,5,62,0,0,0,0,0,0,0,0,0,0,2022-2023
D,Marrone,Monza,2,5,75,5,75,0,0,0,0,0,0,0,0,0,0,2022-2023
D,Radu,Lazio,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023
D,Paletta,Monza,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023
D,Capradossi,Spezia,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023
D,Florenzi,Milan,4,5,88,5,75,0,0,0,0,0,0,0,1,0,0,2022-2023
D,Sala,Spezia,3,5,83,5,83,0,0,0,0,0,0,0,1,0,0,2022-2023
D,Fares,Lazio,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023
D,Caldara,Spezia,16,5,44,5,12,0,0,0,0,0,0,0,6,0,1,2022-2023
D,Veseli,Salernitana,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023
D,Jaroszynski,Salernitana,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023
D,Nastasic,Fiorentina,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023
D,Bettella,Monza,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023
D,Cassandro,Lecce,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023
D,Kumbulla,Roma,5,5,4,5,1,0,0,0,0,0,0,0,1,1,0,2022-2023
D,Cetin,Lecce,1,5,5,0,0,0,0,0,0,0,0,0,0,2022-2023
D,Muldur,Sassuolo,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023
D,Adopo,Torino,4,5,88,5,75,0,0,0,0,0,0,0,1,0,0,2022-2023
D,Carboni A.,Monza,3,5,33,5,33,0,0,0,0,0,0,0,0,0,0,2022-2023
D,Calafiori,Roma,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023
D,Vignali,Spezia,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023
D,Amey,Bologna,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023
D,Ferrarini,Monza,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023
D,Kamenovic,Lazio,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023
D,Kechrida,Salernitana,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023
D,Vina,Roma,1,5,5,5,5,0,0,0,0,0,0,0,0,0,0,2022-2023
D,Zima,Torino,8,5,81,5,81,0,0,0,0,0,0,0,0,0,0,2022-2023
D,De Winter,Empoli,13,5,73,5,62,0,0,0,0,0,0,0,3,0,0,2022-2023
D,Zanotti,Inter,1,6,6,0,0,0,0,0,0,0,0,0,0,2022-2023
D,Motoc,Salernitana,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023
D,Bertola,Spezia,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023
D,Buta,Udinese,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023
D,Ndiaye,Cremonese,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023
D,Fiordaliso,Cremonese,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023
D,Ebosse,Udinese,14,5,64,5,54,0,0,0,0,0,0,0,3,0,0,2022-2023
D,Sosa,Bologna,9,5,39,5,28,0,0,0,0,0,0,0,2,0,0,2022-2023
D,Guarino,Empoli,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023
D,Moutinho J.,Spezia,2,5,75,5,75,0,0,0,0,0,0,0,0,0,0,2022-2023
D,Zeefuik,Verona,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023
D,Carboni F.,Monza,2,6,25,6,25,0,0,0,0,0,0,0,0,0,0,2022-2023
C,Kvaratskhelia,Napoli,34,6,62,7,96,12,0,0,2,2,0,10,1,0,0,2022-2023
C,Zaccagni,Lazio,35,6,54,7,44,10,0,0,1,1,0,6,9,0,0,2022-2023
C,Milinkovic-Savic,Lazio,36,6,25,7,08,9,0,0,0,0,0,8,10,0,0,2022-2023
C,Felipe Anderson,Lazio,38,6,25,7,9,0,0,0,0,0,3,3,0,0,2022-2023
C,El Shaarawy,Roma,26,6,37,7,15,7,0,0,0,0,0,1,3,0,0,2022-2023
C,Rabiot,Juventus,32,6,3,7,03,8,0,0,0,0,0,4,9,0,0,2022-2023
C,Luis Alberto,Lazio,34,6,34,6,93,6,0,0,2,1,1,7,4,0,0,2022-2023
C,Orsolini,Bologna,32,6,16,7,09,11,0,0,3,3,0,2,6,2,0,2022-2023
C,Strefezza,Lecce,34,6,31,6,97,8,0,0,3,2,1,4,5,0,0,2022-2023
C,Koopmeiners,Atalanta,33,6,36,7,14,10,0,0,4,2,2,5,7,0,0,2022-2023
C,Barella,Inter,35,6,26,6,86,6,0,0,0,0,0,6,6,0,0,2022-2023
C,Vlasic,Torino,34,6,22,6,82,5,0,0,0,0,0,6,1,0,0,2022-2023
C,Zielinski,Napoli,37,6,3,6,72,3,0,0,0,0,0,8,3,0,0,2022-2023
C,Pereyra,Udinese,34,6,26,6,69,5,0,0,1,0,1,6,7,0,0,2022-2023
C,Candreva,Salernitana,35,6,21,6,89,7,0,0,0,0,0,4,1,1,0,2022-2023
C,Frattesi,Sassuolo,36,6,26,6,79,7,0,0,0,0,0,0,4,0,0,2022-2023
C,Diaz B.,Milan,33,6,18,6,83,6,0,0,0,0,0,5,3,0,0,2022-2023
C,Miranchuk,Torino,28,6,23,6,84,4,0,0,0,0,0,5,0,0,0,2022-2023
C,Ferguson,Bologna,31,6,24,6,85,7,0,0,0,0,0,0,4,0,0,2022-2023
C,Ciurria,Monza,35,6,19,6,81,6,0,0,0,0,0,6,4,0,0,2022-2023
C,Lazovic,Verona,30,6,25,6,82,4,0,0,0,0,0,5,0,0,0,2022-2023
C,Calhanoglu,Inter,33,6,36,6,74,3,0,0,1,1,0,5,3,0,0,2022-2023
C,Elmas,Napoli,34,6,15,6,69,6,0,0,1,1,0,3,5,0,0,2022-2023
C,Lovric,Udinese,36,6,18,6,71,5,0,0,0,0,0,6,4,0,0,2022-2023
C,Ruiz,Napoli,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023
C,Zambo Anguissa,Napoli,36,6,25,6,6,3,0,0,0,0,0,5,3,0,0,2022-2023
C,Samardzic,Udinese,32,6,05,6,59,5,0,0,0,0,0,3,1,0,0,2022-2023
C,Baldanzi,Empoli,26,6,15,6,58,4,0,0,0,0,0,0,2,0,0,2022-2023
C,Bonaventura,Fiorentina,28,6,25,6,71,5,0,0,0,0,0,1,4,1,0,2022-2023
C,Pessina,Monza,35,6,14,6,57,5,0,0,3,3,0,3,6,0,0,2022-2023
C,Tonali,Milan,33,6,2,6,48,2,0,0,0,0,0,7,7,0,0,2022-2023
C,Kostic,Juventus,36,6,11,6,6,3,0,0,0,0,0,10,3,0,0,2022-2023
C,Brozovic,Inter,26,6,19,6,56,3,0,0,0,0,0,5,9,0,0,2022-2023
C,Verdi,Verona,22,6,07,6,7,5,0,0,1,1,0,0,3,0,0,2022-2023
C,Chiesa,Juventus,21,6,12,6,6,2,0,0,0,0,0,5,2,0,0,2022-2023
C,Lobotka,Napoli,38,6,26,6,34,1,0,0,0,0,0,1,2,0,0,2022-2023
C,Fagioli,Juventus,23,6,13,6,59,3,0,0,0,0,0,3,3,0,0,2022-2023
C,Malinovskyi,Atalanta,12,6,6,38,1,0,0,0,0,0,2,2,0,0,2022-2023
C,Messias,Milan,25,6,6,62,5,0,0,0,0,0,2,3,0,0,2022-2023
C,Colpani,Monza,24,6,1,6,62,4,0,0,0,0,0,1,1,0,0,2022-2023
C,Pellegrini Lo.,Roma,32,5,97,6,33,4,0,0,3,2,1,5,5,0,0,2022-2023
C,Politano,Napoli,23,6,22,6,54,3,0,0,3,2,1,2,1,0,0,2022-2023
C,Pasalic,Atalanta,32,5,95,6,41,5,0,0,0,0,0,1,3,0,0,2022-2023
C,Matic,Roma,34,6,16,6,32,2,0,0,0,0,0,2,5,0,0,2022-2023
C,Mkhitaryan,Inter,31,6,1,6,39,3,0,0,0,0,0,2,4,0,0,2022-2023
C,Wijnaldum,Roma,11,6,14,6,68,2,0,0,0,0,0,0,0,0,0,2022-2023
C,Bennacer,Milan,28,6,23,6,46,2,0,0,0,0,0,3,5,0,0,2022-2023
C,Ikone',Fiorentina,30,6,03,6,43,4,0,0,0,0,0,2,4,0,0,2022-2023
C,Dominguez,Bologna,31,6,26,6,45,3,0,0,0,0,0,2,10,0,0,2022-2023
C,Damsgaard,Sampdoria,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023
C,Radonjic,Torino,26,6,19,6,54,2,0,0,0,0,0,3,1,0,0,2022-2023
C,Moro N.,Bologna,25,6,04,6,3,1,0,0,0,0,0,4,1,0,0,2022-2023
C,De Roon,Atalanta,34,6,1,6,26,3,0,0,0,0,0,0,7,0,0,2022-2023
C,Saponara,Fiorentina,24,6,06,6,6,4,0,0,0,0,0,3,4,0,0,2022-2023
C,Pogba,Juventus,5,6,6,0,0,0,0,0,0,0,0,0,0,2022-2023
C,Lukic,Torino,15,6,07,6,33,2,0,0,1,1,0,0,4,0,0,2022-2023
C,Ilic,Torino,25,6,06,6,34,2,0,0,0,0,0,3,4,0,0,2022-2023
C,Ricci S.,Torino,28,6,16,6,3,2,0,0,0,0,0,1,6,0,0,2022-2023
C,Coulibaly L.,Salernitana,35,6,06,6,23,3,0,0,0,0,0,3,12,0,0,2022-2023
C,Matheus Henrique,Sassuolo,30,5,9,6,27,4,0,0,0,0,0,1,4,0,0,2022-2023
C,Mandragora,Fiorentina,28,6,04,6,25,2,0,0,0,0,0,4,8,0,0,2022-2023
C,Sensi,Monza,27,6,02,6,26,3,0,0,0,0,0,1,8,0,0,2022-2023
C,Barak,Fiorentina,28,5,82,5,96,2,0,0,0,0,0,0,4,0,0,2022-2023
C,Veretout,Roma,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023
C,Oudin,Lecce,25,5,98,6,3,3,0,0,0,0,0,0,3,0,0,2022-2023
C,Locatelli,Juventus,31,6,15,6,08,0,0,0,0,0,0,2,8,0,0,2022-2023
C,Kastanos,Salernitana,22,6,02,6,2,2,0,0,0,0,0,0,4,0,0,2022-2023
C,Zakaria,Juventus,2,5,75,5,75,0,0,0,0,0,0,0,0,0,0,2022-2023
C,Castrovilli,Fiorentina,12,6,08,6,54,2,0,0,0,0,0,1,3,0,0,2022-2023
C,Rovella,Monza,25,6,1,6,16,1,0,0,0,0,0,2,6,1,0,2022-2023
C,Saelemaekers,Milan,29,5,91,6,17,2,0,0,0,0,0,2,1,0,0,2022-2023
C,Marin,Empoli,32,5,98,6,2,2,0,0,0,0,0,4,7,0,0,2022-2023
C,Zalewski,Roma,32,5,98,6,16,2,0,0,0,0,0,1,3,0,0,2022-2023
C,Bajrami,Sassuolo,36,5,83,6,01,2,0,0,0,0,0,1,1,0,0,2022-2023
C,Ederson D.s.,Atalanta,34,5,94,6,1,0,0,0,0,0,1,4,0,0,2022-2023
C,Hjulmand,Lecce,35,6,1,6,03,0,0,0,0,0,0,3,9,1,0,2022-2023
C,De Ketelaere,Milan,27,5,74,5,74,0,0,0,0,0,0,1,2,0,0,2022-2023
C,Vilhena,Salernitana,32,5,86,6,19,4,0,0,0,0,0,1,5,0,0,2022-2023
C,Iling Junior,Juventus,8,6,19,6,62,1,0,0,0,0,0,1,1,0,0,2022-2023
C,Vecino,Lazio,30,5,95,6,05,2,0,0,0,0,0,0,6,0,0,2022-2023
C,Freuler,Atalanta,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023
C,Zaniolo,Roma,13,5,81,5,88,1,0,0,0,0,0,0,4,0,0,2022-2023
C,Bourabia,Spezia,37,5,91,6,1,0,0,0,0,0,2,3,0,0,2022-2023
C,Traore' Hj.,Sassuolo,11,5,77,6,0,0,0,0,0,0,3,1,0,0,2022-2023
C,Maldini,Spezia,15,6,07,6,43,2,0,0,0,0,0,0,1,0,0,2022-2023
C,Bove,Roma,17,6,03,6,15,1,0,0,0,0,0,0,2,0,0,2022-2023
C,Thorstvedt,Sassuolo,25,6,6,2,2,0,0,0,0,0,1,5,0,0,2022-2023
C,Cristante,Roma,36,5,99,5,89,1,0,0,1,0,1,1,7,1,0,2022-2023
C,Bandinelli,Empoli,35,5,89,5,91,2,0,0,0,0,0,0,10,0,0,2022-2023
C,Walace,Udinese,37,5,95,5,89,0,0,0,0,0,0,1,6,0,0,2022-2023
C,Soriano,Bologna,23,6,02,6,26,1,0,0,0,0,0,3,1,0,0,2022-2023
C,Schouten,Bologna,31,5,97,5,92,0,0,0,0,0,0,2,3,0,1,2022-2023
C,Agudelo,Spezia,34,5,93,5,88,0,0,0,0,0,0,1,5,0,0,2022-2023
C,Akpa Akpro,Empoli,24,6,04,6,1,0,0,0,0,0,1,6,2,0,2022-2023
C,Makengo,Udinese,15,6,6,0,0,0,0,0,0,1,2,0,0,2022-2023
C,Harroui,Sassuolo,17,5,94,6,24,2,0,0,0,0,0,0,2,0,0,2022-2023
C,Blin,Lecce,34,5,94,5,91,1,0,0,0,0,0,0,8,0,0,2022-2023
C,Cataldi,Lazio,28,5,98,5,93,0,0,0,0,0,0,1,5,0,0,2022-2023
C,Duncan,Fiorentina,21,5,88,5,95,1,0,0,0,0,0,0,3,0,0,2022-2023
C,Cuadrado,Juventus,30,5,85,5,92,1,0,0,0,0,0,3,6,1,0,2022-2023
C,Linetty,Torino,29,5,95,5,93,1,0,0,0,0,0,0,8,0,0,2022-2023
C,Coulibaly M.,Salernitana,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023
C,Stulac,Empoli,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023
C,Sottil,Fiorentina,16,5,97,6,06,0,0,0,0,0,0,2,1,0,0,2022-2023
C,Ascacibar,Cremonese,13,6,04,6,0,0,0,0,0,0,0,1,0,0,2022-2023
C,Mckennie,Juventus,15,5,7,5,97,1,0,0,0,0,0,1,0,0,0,2022-2023
C,Gyasi,Spezia,35,5,77,5,8,2,0,0,0,0,0,0,10,0,0,2022-2023
C,Arslan,Udinese,29,5,86,5,91,1,0,0,0,0,0,0,3,0,0,2022-2023
C,Galdames,Cremonese,12,5,88,6,12,1,0,0,0,0,0,1,2,0,0,2022-2023
C,Miretti,Juventus,25,5,96,6,02,0,0,0,0,0,0,2,2,0,0,2022-2023
C,Castagnetti,Cremonese,24,5,88,5,88,0,0,0,0,0,0,1,2,0,0,2022-2023
C,Gonzalez J.,Lecce,34,5,96,5,91,1,0,0,0,0,0,1,8,0,1,2022-2023
C,Grassi,Empoli,20,5,92,5,85,0,0,0,0,0,0,0,3,0,0,2022-2023
C,Krunic,Milan,22,5,95,5,82,0,0,0,0,0,0,1,8,0,0,2022-2023
C,Haas,Empoli,24,5,88,5,96,1,0,0,0,0,0,0,2,0,0,2022-2023
C,Leris,Sampdoria,32,5,88,5,8,1,0,0,0,0,0,1,13,0,0,2022-2023
C,Ekdal,Spezia,29,5,88,5,78,0,0,0,0,0,0,0,4,1,0,2022-2023
C,Meite',Cremonese,30,5,82,5,77,0,0,0,0,0,0,1,5,0,0,2022-2023
C,Duda,Verona,14,5,82,5,68,0,0,0,0,0,0,0,4,0,0,2022-2023
C,Gaetano,Napoli,4,6,12,6,88,1,0,0,0,0,0,0,0,0,0,2022-2023
C,Esposito Sa.,Spezia,14,5,75,5,82,1,0,0,0,0,0,0,3,1,0,2022-2023
C,Lopez M.,Sassuolo,30,5,93,5,75,0,0,0,0,0,0,0,11,0,0,2022-2023
C,Tameze,Verona,37,5,81,5,77,0,0,0,0,0,0,0,3,0,0,2022-2023
C,Pobega,Milan,14,5,96,6,25,2,0,0,0,0,0,0,4,0,0,2022-2023
C,Aebischer,Bologna,26,5,87,5,9,1,0,0,0,0,0,0,4,0,0,2022-2023
C,Bohinen,Salernitana,19,5,82,5,82,0,0,0,0,0,0,0,0,0,0,2022-2023
C,Terracciano F.,Verona,13,6,08,6,12,0,0,0,0,0,0,1,2,0,0,2022-2023
C,Marcos Antonio,Lazio,12,6,6,25,1,0,0,0,0,0,1,2,0,0,2022-2023
C,Ranocchia F.,Monza,12,6,17,6,42,1,0,0,0,0,0,0,1,0,0,2022-2023
C,Normann,Lecce,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023
C,Paredes,Juventus,20,5,78,5,78,1,0,0,0,0,0,0,6,1,0,2022-2023
C,Benassi,Cremonese,17,5,82,5,79,0,0,0,0,0,0,0,1,0,0,2022-2023
C,Machin,Monza,21,5,9,5,9,0,0,0,0,0,0,2,4,0,0,2022-2023
C,Vignato,Empoli,10,6,6,35,1,0,0,0,0,0,1,1,0,0,2022-2023
C,Winks,Sampdoria,20,5,78,5,72,0,0,0,0,0,0,0,2,0,0,2022-2023
C,Amrabat,Fiorentina,28,6,5,84,0,0,0,0,0,0,1,11,0,0,2022-2023
C,Maleh,Lecce,21,5,81,5,76,0,0,0,0,0,0,1,5,0,0,2022-2023
C,Basic,Lazio,14,6,6,18,1,0,0,0,0,0,0,2,0,0,2022-2023
C,Volpato,Roma,6,6,6,67,1,0,0,0,0,0,1,0,0,0,2022-2023
C,Vignato S.,Monza,2,6,25,6,75,0,0,0,0,0,0,1,0,0,0,2022-2023
C,Fazzini,Empoli,15,5,9,5,8,0,0,0,0,0,0,0,4,0,0,2022-2023
C,Rincon,Sampdoria,34,5,6,5,53,0,0,0,0,0,0,2,7,1,0,2022-2023
C,Verre,Sampdoria,16,5,66,5,53,0,0,0,0,0,0,0,5,0,0,2022-2023
C,Djuricic,Sampdoria,32,5,58,5,72,3,0,0,0,0,0,0,9,0,0,2022-2023
C,Ndombele',Napoli,18,5,89,5,97,1,0,0,0,0,0,0,5,0,0,2022-2023
C,Arthur Melo,Juventus,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023
C,Nicolussi Caviglia,Salernitana,11,5,73,5,91,1,0,0,0,0,0,0,2,0,0,2022-2023
C,Majer,Lecce,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023
C,Henderson L.,Empoli,23,5,83,5,67,0,0,0,0,0,0,1,9,0,0,2022-2023
C,Cuisance,Sampdoria,11,5,68,5,64,0,0,0,0,0,0,0,1,0,0,2022-2023
C,Carles Perez,Roma,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023
C,Villar,Sampdoria,14,5,68,5,61,0,0,0,0,0,0,0,2,0,0,2022-2023
C,Ceide,Sassuolo,14,5,89,5,96,0,0,0,0,0,0,1,0,0,0,2022-2023
C,Pickel,Cremonese,33,5,7,5,64,1,0,0,0,0,0,0,8,1,0,2022-2023
C,Bistrovic,Lecce,10,5,8,5,8,0,0,0,0,0,0,0,0,0,0,2022-2023
C,Tahirovic,Roma,7,6,5,93,0,0,0,0,0,0,0,1,0,0,2022-2023
C,Mazzitelli,Monza,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023
C,Miguel Veloso,Verona,21,5,93,5,69,0,0,0,0,0,0,0,6,0,1,2022-2023
C,Zurkowski,Spezia,10,5,7,5,75,0,0,0,0,0,0,1,1,0,0,2022-2023
C,Obiang,Sassuolo,13,5,88,5,81,0,0,0,0,0,0,0,2,0,0,2022-2023
C,Askildsen,Lecce,15,5,7,5,6,0,0,0,0,0,0,0,3,0,0,2022-2023
C,Escalante,Cremonese,9,5,61,5,5,0,0,0,0,0,0,0,0,1,0,2022-2023
C,Kovalenko,Spezia,13,5,92,5,88,0,0,0,0,0,0,0,1,0,0,2022-2023
C,Crnigoj,Salernitana,6,5,83,5,75,0,0,0,0,0,0,0,1,0,0,2022-2023
C,Pyyhtia,Bologna,3,6,6,33,0,0,0,0,0,0,1,0,0,0,2022-2023
C,Sulemana I.,Verona,13,5,92,5,77,0,0,0,0,0,0,0,4,0,0,2022-2023
C,Camara Ma.,Roma,10,5,95,5,8,0,0,0,0,0,0,0,3,0,0,2022-2023
C,Abildgaard,Verona,9,5,61,5,5,0,0,0,0,0,0,0,2,0,0,2022-2023
C,Jajalo,Udinese,2,6,6,0,0,0,0,0,0,0,0,0,0,2022-2023
C,Gagliardini,Inter,13,5,62,5,46,0,0,0,0,0,0,0,3,1,0,2022-2023
C,Valoti,Monza,7,5,71,5,71,0,0,0,0,0,0,0,1,0,0,2022-2023
C,Bakayoko,Milan,1,5,5,5,5,0,0,0,0,0,0,0,0,0,0,2022-2023
C,Maggiore,Salernitana,15,5,8,5,73,0,0,0,0,0,0,0,2,0,0,2022-2023
C,Asllani,Inter,13,5,92,5,85,0,0,0,0,0,0,0,2,0,0,2022-2023
C,Sabiri,Sampdoria,18,5,78,5,81,2,0,0,2,1,1,0,5,0,0,2022-2023
C,Zerbin,Napoli,4,5,75,5,62,0,0,0,0,0,0,0,1,0,0,2022-2023
C,Ilkhan,Sampdoria,6,5,83,5,75,0,0,0,0,0,0,0,1,0,0,2022-2023
C,Paoletti,Sampdoria,7,5,79,5,71,0,0,0,0,0,0,0,1,0,0,2022-2023
C,Cipot,Spezia,5,6,6,0,0,0,0,0,0,0,0,0,0,2022-2023
C,Malagrida,Sampdoria,3,6,5,83,0,0,0,0,0,0,0,2,0,0,2022-2023
C,D'alessandro,Monza,6,6,25,6,08,0,0,0,0,0,0,0,2,0,0,2022-2023
C,Diawara,Roma,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023
C,Capezzi,Salernitana,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023
C,Baez,Cremonese,2,5,75,5,75,0,0,0,0,0,0,0,0,0,0,2022-2023
C,Molina S.,Monza,5,5,5,5,4,0,0,0,0,0,0,0,1,0,0,2022-2023
C,Barberis,Monza,5,5,6,5,8,0,0,0,0,0,0,1,0,0,0,2022-2023
C,Crociata,Empoli,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023
C,Valzania,Cremonese,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023
C,Scozzarella,Monza,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023
C,Kingsley,Bologna,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023
C,Vieira,Torino,15,5,63,5,53,0,0,0,0,0,0,0,3,0,0,2022-2023
C,Agoume,Inter,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023
C,Demme,Napoli,2,5,75,5,75,0,0,0,0,0,0,0,0,0,0,2022-2023
C,Horvath,Torino,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023
C,Bartolomei,Cremonese,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023
C,Leo' Sena,Spezia,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023
C,Darboe,Roma,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023
