role;name;team;partite_valide;media_voto;fanta_media;goal_fatti;goal_subiti;rigori_parati;rigori_totali;rigori_segnati;rigori_sbagliati;assist;ammonizioni;espulsioni;autogoal;stagione;migliore
C;Locatelli;Sassuolo;34;6.28;6.53;4;0;0;2;2;0;1;9;0.0;0.0;2020-2021;0
C;Djuricic;Sassuolo;30;6.0;6.52;5;0;0;1;1;0;3;5;0.0;0.0;2020-2021;0
C;Kulusevski;Juventus;34;6.09;6.43;4;0;0;0;0;0;3;7;0.0;0.0;2020-2021;0
C;Brozovic;Inter;33;6.15;6.38;2;0;0;0;0;0;6;7;1.0;0.0;2020-2021;0
C;Jankto;Sampdoria;33;5.91;6.47;6;0;0;0;0;0;3;6;0.0;0.0;2020-2021;0
C;Eriksen;Inter;23;6.17;6.54;3;0;0;0;0;0;0;1;0.0;0.0;2020-2021;0
C;Traore' Hj.;Sassuolo;32;6.14;6.58;5;0;0;0;0;0;2;6;0.0;0.0;2020-2021;0
C;Miranchuk;Atalanta;16;6.22;7.03;4;0;0;0;0;0;1;0;0.0;0.0;2020-2021;0
C;Under;Roma;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2020-2021;0
C;Pessina;Atalanta;26;6.23;6.46;2;0;0;0;0;0;1;2;0.0;0.0;2020-2021;0
C;Castrovilli;Fiorentina;32;5.98;6.39;5;0;0;0;0;0;3;8;1.0;0.0;2020-2021;0
C;Hernani;Parma;31;5.89;6.48;7;0;0;1;1;0;3;11;0.0;0.0;2020-2021;0
C;Diaz B.;Milan;25;6.2;6.76;4;0;0;0;0;0;3;2;0.0;0.0;2020-2021;1
C;Maggiore;Spezia;32;6.09;6.36;3;0;0;0;0;0;1;3;0.0;0.0;2020-2021;0
C;Lazzari;Lazio;32;6.12;6.34;2;0;0;0;0;0;5;2;1.0;1.0;2020-2021;0
C;Svanberg;Bologna;32;5.95;6.36;5;0;0;0;0;0;2;6;1.0;0.0;2020-2021;0
C;Demme;Napoli;21;6.21;6.45;2;0;0;0;0;0;2;6;0.0;0.0;2020-2021;0
C;Pobega;Spezia;20;6.1;6.85;6;0;0;0;0;0;0;6;0.0;0.0;2020-2021;0
C;Verre;Sampdoria;22;6.11;6.59;3;0;0;0;0;0;3;3;0.0;0.0;2020-2021;0
C;Douglas Costa;Juventus;1;6.0;6.0;0;0;0;0;0;0;0;0;0.0;0.0;2020-2021;0
C;Ramsey;Juventus;20;6.1;6.55;2;0;0;0;0;0;4;2;0.0;0.0;2020-2021;0
C;Ruiz;Napoli;32;6.03;6.3;3;0;0;0;0;0;0;1;0.0;0.0;2020-2021;0
C;Nandez;Cagliari;32;6.09;6.23;2;0;0;0;0;0;3;7;1.0;0.0;2020-2021;0
C;Marin;Cagliari;37;5.99;6.28;3;0;0;0;0;0;5;6;0.0;0.0;2020-2021;0
C;Damsgaard;Sampdoria;30;6.03;6.32;2;0;0;0;0;0;4;3;0.0;0.0;2020-2021;0
C;De Roon;Atalanta;35;6.07;6.06;1;0;0;0;0;0;1;7;1.0;0.0;2020-2021;0
C;Badelj;Genoa;29;6.14;6.22;1;0;0;0;0;0;3;7;0.0;0.0;2020-2021;0
C;Bonaventura;Fiorentina;32;6.03;6.3;3;0;0;0;0;0;2;5;0.0;0.0;2020-2021;0
C;Nainggolan;Cagliari;23;6.07;6.09;1;0;0;0;0;0;0;5;0.0;0.0;2020-2021;0
C;Perisic;Inter;31;5.9;6.31;4;0;0;0;0;0;2;3;0.0;0.0;2020-2021;1
C;Gagliardini;Inter;22;6.05;6.5;3;0;0;0;0;0;2;2;0.0;0.0;2020-2021;0
C;Mandragora;Torino;26;5.87;6.15;3;0;0;0;0;0;1;3;1.0;0.0;2020-2021;0
C;Thorsby;Sampdoria;33;6.03;6.18;3;0;0;0;0;0;1;10;0.0;0.0;2020-2021;0
C;Saelemaekers;Milan;32;5.94;6.14;2;0;0;0;0;0;4;5;1.0;0.0;2020-2021;0
C;Strootman;Genoa;18;6.17;6.14;0;0;0;0;0;0;3;7;0.0;0.0;2020-2021;0
C;Lukic;Torino;32;5.89;6.11;3;0;0;0;0;0;0;4;0.0;0.0;2020-2021;0
C;Miguel Veloso;Verona;19;6.05;6.45;2;0;0;2;2;0;2;1;0.0;0.0;2020-2021;0
C;Rabiot;Juventus;32;5.8;6.09;4;0;0;0;0;0;1;5;1.0;0.0;2020-2021;0
C;Ilic;Verona;28;5.93;6.11;2;0;0;0;0;0;0;2;0.0;0.0;2020-2021;0
